state,year,death_type,deaths_count,mean_age
Pennsylvania,2005,Hostile - hostile fire - land mine,1,23.0
Pennsylvania,2005,Hostile - hostile fire - mortar attack,2,27.0
Pennsylvania,2005,Hostile - hostile fire - small arms fire,1,25.0
Pennsylvania,2005,Hostile - hostile fire - sniper fire,1,19.0
Pennsylvania,2005,Hostile - hostile fire - suicide car bomb,4,32.5
Pennsylvania,2005,Non-hostile - helicopter crash,1,21.0
Pennsylvania,2005,Non-hostile - homicide,2,27.0
Pennsylvania,2005,Non-hostile - unspecified injury,1,29.0
Pennsylvania,2005,Non-hostile - vehicle accident,1,27.0
Pennsylvania,2005,TOTAL,45,26.355555555555554
Pennsylvania,2006,Hostile - hostile fire,3,28.0
Pennsylvania,2006,Hostile - hostile fire - IED attack,19,25.42105263157895
Pennsylvania,2006,Hostile - hostile fire - RPG attack,1,29.0
Pennsylvania,2006,Hostile - hostile fire - disarming IED,1,22.0
Pennsylvania,2006,Hostile - hostile fire - grenade,1,19.0
Pennsylvania,2006,Hostile - hostile fire - small arms fire,7,30.714285714285715
Pennsylvania,2006,"Hostile - hostile fire - small arms fire, mortar",1,37.0
Pennsylvania,2006,Hostile - hostile fire - suicide bomber,1,44.0
Pennsylvania,2006,Hostile - hostile fire - suicide car bomb,1,21.0
Pennsylvania,2006,Non-hostile,1,21.0
Pennsylvania,2006,Non-hostile - helicopter crash,4,30.0
Pennsylvania,2006,Non-hostile - illness - heart attack,1,25.0
Pennsylvania,2006,Non-hostile - vehicle accident,1,20.0
Pennsylvania,2006,TOTAL,42,27.142857142857142
Pennsylvania,2007,Hostile - helicopter crash,1,28.0
Pennsylvania,2007,Hostile - hostile fire,5,28.8
Pennsylvania,2007,Hostile - hostile fire - IED attack,15,25.4
Pennsylvania,2007,"Hostile - hostile fire - IED, small arms fire",2,22.0
Pennsylvania,2007,Hostile - hostile fire - RPG attack,1,25.0
Pennsylvania,2007,Hostile - hostile fire - grenade,1,20.0
Pennsylvania,2007,Hostile - hostile fire - indirect fire,1,36.0
Pennsylvania,2007,Hostile - hostile fire - rocket attack,1,33.0
Pennsylvania,2007,Hostile - hostile fire - small arms fire,4,31.75
Pennsylvania,2007,"Hostile - hostile fire - small arms fire, IED",1,21.0
Pennsylvania,2007,Non-Hostile - Illness,1,22.0
Pennsylvania,2007,Non-hostile - helicopter crash,1,25.0
Pennsylvania,2007,Non-hostile - injury,1,23.0
Pennsylvania,2007,Non-hostile - suicide,1,24.0
Pennsylvania,2007,Non-hostile - weapon discharge,1,36.0
Pennsylvania,2007,TOTAL,37,26.72972972972973
Pennsylvania,2008,Hostile - hostile fire,1,18.0
Pennsylvania,2008,Hostile - hostile fire - IED attack,8,29.125
Pennsylvania,2008,Hostile - hostile fire - RPG attack,1,30.0
Pennsylvania,2008,Hostile - hostile fire - enemy fire at aircraft,1,39.0
Pennsylvania,2008,Hostile - hostile fire - small arms fire,3,23.333333333333332
Pennsylvania,2008,Hostile - hostile fire - suicide bomber,1,32.0
Pennsylvania,2008,Non-Hostile - Illness,1,46.0
Pennsylvania,2008,Non-hostile,4,19.75
Pennsylvania,2008,Non-hostile - accident (on flight deck),1,25.0
Pennsylvania,2008,Non-hostile - medical,1,29.0
Pennsylvania,2008,Non-hostile - negligent homicide - electrocution,1,24.0
Pennsylvania,2008,TOTAL,23,27.17391304347826
Pennsylvania,2009,Hostile - hostile fire,4,23.25
Pennsylvania,2009,Hostile - hostile fire - IED attack,5,24.2
Pennsylvania,2009,"Hostile - hostile fire - IED attack, RPG",1,27.0
Pennsylvania,2009,Hostile - hostile fire - RPG attack,1,29.0
Pennsylvania,2009,"Hostile - hostile fire - RPG, small arms fire",1,27.0
Pennsylvania,2009,Hostile - hostile fire - small arms fire,1,32.0
Pennsylvania,2009,Non-hostile,3,23.333333333333332
Pennsylvania,2009,TOTAL,16,24.9375
Pennsylvania,2010,Hostile - hostile fire,3,20.333333333333332
Pennsylvania,2010,Hostile - hostile fire - IED attack,14,24.642857142857142
Pennsylvania,2010,Hostile - hostile fire - small arms fire,3,26.333333333333332
Pennsylvania,2010,"Hostile - hostile fire - small arms fire, rpg",1,23.0
Pennsylvania,2010,Hostile - hostile fire - suicide car bomb (VBIED),1,28.0
Pennsylvania,2010,Non-hostile,1,19.0
Pennsylvania,2010,Non-hostile - illness - heart attack,1,52.0
Pennsylvania,2010,TOTAL,24,25.291666666666668
Pennsylvania,2011,Hostile - hostile fire - IED attack,10,32.7
Pennsylvania,2011,Hostile - hostile fire - helicopter crash (CH-47 Chinook),2,26.5
Pennsylvania,2011,Hostile - hostile fire - small arms fire,1,23.0
Pennsylvania,2011,Non-hostile,2,27.5
Pennsylvania,2011,Non-hostile - fire,2,29.0
Pennsylvania,2011,TOTAL,17,30.352941176470587
Pennsylvania,2012,Hostile - hostile fire,2,29.5
Pennsylvania,2012,Hostile - hostile fire - IED attack,3,27.333333333333332
Pennsylvania,2012,Hostile - hostile fire - small arms fire - Green on Blue,1,40.0
Pennsylvania,2012,Non-hostile,1,31.0
Pennsylvania,2012,Non-hostile - suicide,1,42.0
Pennsylvania,2012,TOTAL,8,31.75
Pennsylvania,2013,Hostile - hostile fire - IED attack,1,25.0
Pennsylvania,2013,Hostile - hostile fire - small arms fire - Green on Blue,2,28.5
Pennsylvania,2013,Non-hostile - helicopter crash,2,30.0
Pennsylvania,2013,TOTAL,5,28.4
Pennsylvania,2014,Hostile - hostile fire - small arms fire,1,29.0
Pennsylvania,2014,TOTAL,1,29.0
Pennsylvania,2015,Hostile - hostile fire - suicide bomber,1,30.0
Pennsylvania,2015,TOTAL,1,30.0
Pennsylvania,2017,Non-hostile,1,30.0
Pennsylvania,2017,TOTAL,1,30.0
Pennsylvania,2018,Hostile - hostile fire - IED attack,2,24.5
Pennsylvania,2018,Non-hostile,2,21.0
Pennsylvania,2018,TOTAL,4,22.75
Pennsylvania,2019,Hostile - hostile fire - bomb,1,31.0
Pennsylvania,2019,TOTAL,1,31.0
Puerto Rico,2003,Hostile - helicopter crash (missile attack),2,22.5
Puerto Rico,2003,Hostile - hostile fire - IED attack,1,28.0
Puerto Rico,2003,Hostile - hostile fire - RPG attack,1,29.0
Puerto Rico,2003,Hostile - hostile fire - ambush,3,33.0
Puerto Rico,2003,Non-Hostile - Accident - vehicular,1,21.0
Puerto Rico,2003,Non-hostile - vehicle accident,1,31.0
Puerto Rico,2003,TOTAL,9,28.11111111111111
Puerto Rico,2004,Hostile - hostile fire,1,27.0
Puerto Rico,2004,Hostile - hostile fire - IED attack,2,33.5
Puerto Rico,2004,Hostile - hostile fire - mortar attack,1,27.0
Puerto Rico,2004,Hostile - hostile fire - rocket attack,1,24.0
Puerto Rico,2004,Non-hostile - vehicle accident,1,29.0
Puerto Rico,2004,TOTAL,6,29.0
Puerto Rico,2005,Hostile - hostile fire,1,47.0
Puerto Rico,2005,Hostile - hostile fire - IED attack,1,33.0
Puerto Rico,2005,Hostile - hostile fire - mortar attack,2,27.5
Puerto Rico,2005,Hostile - hostile fire - rocket attack,1,39.0
Puerto Rico,2005,Hostile - hostile fire - suicide bomber,1,27.0
Puerto Rico,2005,Non-hostile - helicopter crash,1,42.0
Puerto Rico,2005,Non-hostile - illness - heart attack,1,55.0
Puerto Rico,2005,Non-hostile - vehicle accident,2,26.5
Puerto Rico,2005,TOTAL,10,35.1
Puerto Rico,2006,Hostile - hostile fire,1,21.0
Puerto Rico,2006,Hostile - hostile fire - IED attack,1,29.0
Puerto Rico,2006,Hostile - hostile fire - mortar attack,1,24.0
Puerto Rico,2006,Hostile - hostile fire - small arms fire,1,46.0
Puerto Rico,2006,Non-hostile - helicopter crash,1,33.0
Puerto Rico,2006,Non-hostile - unspecified injury,1,24.0
Puerto Rico,2006,TOTAL,6,29.5
Puerto Rico,2007,Hostile - hostile fire - IED attack,3,24.666666666666668
Puerto Rico,2007,Hostile - hostile fire - RPG attack,1,52.0
Puerto Rico,2007,Hostile - hostile fire - mortar attack,1,40.0
Puerto Rico,2007,Hostile - hostile fire - small arms fire,2,30.0
Puerto Rico,2007,"Hostile - hostile fire - small arms fire, IED",1,22.0
Puerto Rico,2007,TOTAL,8,31.0
Puerto Rico,2008,Hostile - hostile fire - IED attack,1,29.0
Puerto Rico,2008,Non-hostile - drowning,1,30.0
Puerto Rico,2008,Non-hostile - vehicle accident,1,32.0
Puerto Rico,2008,TOTAL,3,30.333333333333332
Puerto Rico,2009,Hostile - hostile fire - land mine,1,28.0
Puerto Rico,2009,Non-hostile,1,35.0
Puerto Rico,2009,TOTAL,2,31.5
Puerto Rico,2010,Non-hostile,1,47.0
Puerto Rico,2010,TOTAL,1,47.0
Puerto Rico,2011,Hostile - hostile fire - IED attack,4,36.5
Puerto Rico,2011,Hostile - hostile fire - small arms fire,1,32.0
Puerto Rico,2011,TOTAL,5,35.6
Puerto Rico,2012,Hostile - hostile fire - IED attack,1,24.0
Puerto Rico,2012,Hostile - hostile fire - helicopter crash,1,41.0
Puerto Rico,2012,TOTAL,2,32.5
Puerto Rico,2013,Hostile - hostile fire - IED attack,1,25.0
Puerto Rico,2013,TOTAL,1,25.0
Puerto Rico,2017,Non-hostile,1,30.0
Puerto Rico,2017,Non-hostile - helicopter crash,1,31.0
Puerto Rico,2017,TOTAL,2,30.5
Puerto Rico,2019,Hostile - hostile fire - car bomb,1,34.0
Puerto Rico,2019,TOTAL,1,34.0
RHODE ISLAND,1950,"DECLARED DEAD, CAPTURED, POW",1,
RHODE ISLAND,1950,"DECLARED DEAD, MISSING IN ACTION, MIA",1,33.0
RHODE ISLAND,1950,"DIED OF WOUNDS, WOUNDED IN ACTION (VERY SERIOUS), WIA",3,28.0
RHODE ISLAND,1950,KILLED IN ACTION,29,21.25
RHODE ISLAND,1950,"PRESUMED DEAD, MISSING, MSG",1,21.0
RHODE ISLAND,1950,TOTAL,35,23.857142857142858
RHODE ISLAND,1951,ACCIDENT,2,22.0
RHODE ISLAND,1951,"DECLARED DEAD, CAPTURED, POW",10,21.0
RHODE ISLAND,1951,"DECLARED DEAD, MISSING IN ACTION, MIA",1,33.0
RHODE ISLAND,1951,"DIED OF WOUNDS, WOUNDED IN ACTION (VERY SERIOUS), WIA",2,
RHODE ISLAND,1951,KILLED IN ACTION,41,22.454545454545453
RHODE ISLAND,1951,TOTAL,56,23.0
RHODE ISLAND,1952,ACCIDENT,3,26.0
RHODE ISLAND,1952,"DECLARED DEAD, MISSING IN ACTION, MIA",1,20.0
RHODE ISLAND,1952,"DIED OF WOUNDS, WOUNDED IN ACTION (VERY SERIOUS), WIA",3,19.666666666666668
RHODE ISLAND,1952,KILLED IN ACTION,14,20.5
RHODE ISLAND,1952,TOTAL,21,21.3
RHODE ISLAND,1953,"DECLARED DEAD, MISSING IN ACTION, MIA",12,24.5
RHODE ISLAND,1953,"DIED OF WOUNDS, WOUNDED IN ACTION (VERY SERIOUS), WIA",2,
RHODE ISLAND,1953,KILLED IN ACTION,13,21.0
RHODE ISLAND,1953,TOTAL,27,23.0
RHODE ISLAND,1954,"DECLARED DEAD, MISSING IN ACTION, MIA",4,25.5
RHODE ISLAND,1954,TOTAL,4,25.5
RHODE ISLAND,1962,"KILLED IN ACTION, AIRCRAFT CRASH -- PASSENGER (MC)",1,22.0
RHODE ISLAND,1962,TOTAL,1,22.0
RHODE ISLAND,1964,"ACCIDENT, HELICOPTER CRASH -- CREW (MC)",1,23.0
RHODE ISLAND,1964,"ILLNESS, HEART RELATED",1,43.0
RHODE ISLAND,1964,TOTAL,2,33.0
RHODE ISLAND,1965,"DECLARED DEAD, AIRCRAFT CRASH -- CREW (MC), MISSING IN ACTION, MIA",1,30.0
RHODE ISLAND,1965,KILLED IN ACTION,1,24.0
RHODE ISLAND,1965,"KILLED IN ACTION, AIRCRAFT CRASH -- CREW (MC)",2,34.0
RHODE ISLAND,1965,"KILLED IN ACTION, SMALL ARMS FIRE",2,26.0
RHODE ISLAND,1965,TOTAL,6,29.0
RHODE ISLAND,1966,ACCIDENT,1,19.0
RHODE ISLAND,1966,"ACCIDENT, DROWNING",1,43.0
RHODE ISLAND,1966,"DECLARED DEAD, AIRCRAFT CRASH -- CREW (MC), MISSING IN ACTION, MIA",1,42.0
RHODE ISLAND,1966,"ILLNESS, INFECTIOUS DISEASE",1,34.0
RHODE ISLAND,1966,KILLED IN ACTION,1,21.0
RHODE ISLAND,1966,"KILLED IN ACTION, EXPLOSIVE DEVICE",3,29.666666666666668
RHODE ISLAND,1966,"KILLED IN ACTION, GRENADE",6,21.833333333333332
RHODE ISLAND,1966,"KILLED IN ACTION, SMALL ARMS FIRE",7,24.285714285714285
RHODE ISLAND,1966,TOTAL,21,26.142857142857142
RHODE ISLAND,1967,"ACCIDENT, DROWNING",1,28.0
RHODE ISLAND,1967,"ACCIDENT, HELICOPTER CRASH -- CREW (MC)",2,27.0
RHODE ISLAND,1967,"ACCIDENT, HELICOPTER CRASH -- PASSENGER (MC), MISSING, MSG",1,24.0
RHODE ISLAND,1967,"ACCIDENT, OTHER ACCIDENT",3,19.666666666666668
RHODE ISLAND,1967,"ACCIDENT, VEHICLE CRASH (MC)",1,19.0
RHODE ISLAND,1967,"DIED OF WOUNDS, ARTILLERY/MORTAR/ROCKET, WOUNDED IN ACTION (VERY SERIOUS), WIA",2,20.0
RHODE ISLAND,1967,"ILLNESS, HEART RELATED",1,43.0
RHODE ISLAND,1967,KILLED IN ACTION,10,25.3
RHODE ISLAND,1967,"KILLED IN ACTION, AIRCRAFT CRASH -- CREW (MC)",1,32.0
RHODE ISLAND,1967,"KILLED IN ACTION, ARTILLERY/MORTAR/ROCKET",3,20.666666666666668
RHODE ISLAND,1967,"KILLED IN ACTION, EXPLOSIVE DEVICE",7,21.714285714285715
RHODE ISLAND,1967,"KILLED IN ACTION, GRENADE",6,21.5
RHODE ISLAND,1967,"KILLED IN ACTION, SMALL ARMS FIRE",8,19.25
RHODE ISLAND,1967,TOTAL,46,22.804347826086957
RHODE ISLAND,1968,"ACCIDENT, AIRCRAFT CRASH -- CREW (MC)",1,28.0
RHODE ISLAND,1968,"ACCIDENT, AIRCRAFT CRASH -- PASSENGER (MC)",1,22.0
RHODE ISLAND,1968,"ACCIDENT, HELICOPTER CRASH -- CREW (MC)",1,23.0
RHODE ISLAND,1968,"ACCIDENT, HELICOPTER CRASH -- PASSENGER (MC)",1,21.0
RHODE ISLAND,1968,"ACCIDENT, OTHER ACCIDENT",2,21.5
RHODE ISLAND,1968,"ACCIDENT, VEHICLE CRASH (MC)",2,22.5
RHODE ISLAND,1968,"DECLARED DEAD, CAPTURED, POW",1,18.0
RHODE ISLAND,1968,"DIED OF WOUNDS, EXPLOSIVE DEVICE, WOUNDED IN ACTION (VERY SERIOUS), WIA",3,27.333333333333332
RHODE ISLAND,1968,"DIED OF WOUNDS, GRENADE, WOUNDED IN ACTION (VERY SERIOUS), WIA",1,21.0
RHODE ISLAND,1968,"DIED OF WOUNDS, SMALL ARMS FIRE, WOUNDED IN ACTION (VERY SERIOUS), WIA",1,20.0
RHODE ISLAND,1968,KILLED IN ACTION,2,21.0
RHODE ISLAND,1968,"KILLED IN ACTION, AIRCRAFT CRASH -- CREW (MC)",2,34.0
RHODE ISLAND,1968,"KILLED IN ACTION, ARTILLERY/MORTAR/ROCKET",1,28.0
RHODE ISLAND,1968,"KILLED IN ACTION, EXPLOSIVE DEVICE",8,23.5
RHODE ISLAND,1968,"KILLED IN ACTION, GRENADE",7,22.0
RHODE ISLAND,1968,"KILLED IN ACTION, HELICOPTER CRASH -- CREW (MC)",1,25.0
RHODE ISLAND,1968,"KILLED IN ACTION, SMALL ARMS FIRE",22,21.045454545454547
RHODE ISLAND,1968,TOTAL,57,22.649122807017545
RHODE ISLAND,1969,"ACCIDENT, AIRCRAFT CRASH -- CREW (MC)",1,24.0
RHODE ISLAND,1969,"ACCIDENT, OTHER ACCIDENT",3,22.0
RHODE ISLAND,1969,"ACCIDENT, VEHICLE CRASH (MC)",1,22.0
RHODE ISLAND,1969,"DIED OF WOUNDS, EXPLOSIVE DEVICE, WOUNDED IN ACTION (VERY SERIOUS), WIA",1,21.0
RHODE ISLAND,1969,"DIED OF WOUNDS, GRENADE, WOUNDED IN ACTION (VERY SERIOUS), WIA",1,18.0
RHODE ISLAND,1969,"DIED OF WOUNDS, SMALL ARMS FIRE, WOUNDED IN ACTION (VERY SERIOUS), WIA",1,20.0
RHODE ISLAND,1969,"KILLED IN ACTION, AIRCRAFT CRASH -- CREW (MC)",1,23.0
RHODE ISLAND,1969,"KILLED IN ACTION, ARTILLERY/MORTAR/ROCKET",3,21.333333333333332
RHODE ISLAND,1969,"KILLED IN ACTION, EXPLOSIVE DEVICE",6,21.5
RHODE ISLAND,1969,"KILLED IN ACTION, GRENADE",6,22.333333333333332
RHODE ISLAND,1969,"KILLED IN ACTION, HELICOPTER CRASH -- CREW (MC)",1,34.0
RHODE ISLAND,1969,"KILLED IN ACTION, HELICOPTER CRASH -- PASSENGER (MC)",3,21.666666666666668
RHODE ISLAND,1969,"KILLED IN ACTION, SMALL ARMS FIRE",10,20.3
RHODE ISLAND,1969,SELF-INFLICTED,1,20.0
RHODE ISLAND,1969,TOTAL,39,21.615384615384617
RHODE ISLAND,1970,ACCIDENT,1,27.0
RHODE ISLAND,1970,"ACCIDENT, HELICOPTER CRASH -- CREW (MC)",2,22.0
RHODE ISLAND,1970,"DECLARED DEAD, CAPTURED, POW",1,38.0
RHODE ISLAND,1970,"DIED OF WOUNDS, EXPLOSIVE DEVICE, WOUNDED IN ACTION (VERY SERIOUS), WIA",2,20.5
RHODE ISLAND,1970,"DIED OF WOUNDS, GRENADE, WOUNDED IN ACTION (VERY SERIOUS), WIA",1,20.0
RHODE ISLAND,1970,"DIED OF WOUNDS, SMALL ARMS FIRE, WOUNDED IN ACTION (VERY SERIOUS), WIA",1,24.0
RHODE ISLAND,1970,"ILLNESS, INFECTIOUS DISEASE",1,19.0
RHODE ISLAND,1970,"KILLED IN ACTION, EXPLOSIVE DEVICE",3,23.0
RHODE ISLAND,1970,"KILLED IN ACTION, GRENADE",2,22.0
RHODE ISLAND,1970,"KILLED IN ACTION, HELICOPTER CRASH -- CREW (MC)",2,36.0
RHODE ISLAND,1970,"KILLED IN ACTION, HELICOPTER CRASH -- PASSENGER (MC)",1,22.0
RHODE ISLAND,1970,"KILLED IN ACTION, SMALL ARMS FIRE",4,21.0
RHODE ISLAND,1970,TOTAL,21,24.0
RHODE ISLAND,1971,"ACCIDENT, DROWNING",1,21.0
RHODE ISLAND,1971,"ACCIDENT, VEHICLE CRASH (MC)",1,21.0
RHODE ISLAND,1971,"ILLNESS, INFECTIOUS DISEASE",1,19.0
RHODE ISLAND,1971,"KILLED IN ACTION, ARTILLERY/MORTAR/ROCKET",2,21.5
RHODE ISLAND,1971,"KILLED IN ACTION, EXPLOSIVE DEVICE",2,21.5
RHODE ISLAND,1971,"KILLED IN ACTION, HELICOPTER CRASH -- CREW (MC)",1,19.0
RHODE ISLAND,1971,"KILLED IN ACTION, HELICOPTER CRASH -- PASSENGER (MC)",1,19.0
RHODE ISLAND,1971,TOTAL,9,20.555555555555557
RHODE ISLAND,1972,"ACCIDENT, VEHICLE CRASH (MC)",1,30.0
RHODE ISLAND,1972,"DIED OF WOUNDS, HELICOPTER CRASH -- PASSENGER (MC), WOUNDED IN ACTION (VERY SERIOUS), WIA",1,30.0
RHODE ISLAND,1972,TOTAL,2,30.0
RHODE ISLAND,1989,"DECLARED DEAD, AIRCRAFT CRASH -- CREW (MC), MISSING IN ACTION, MIA",1,59.0
RHODE ISLAND,1989,TOTAL,1,59.0
RHODE ISLAND,1996,"DECLARED DEAD, AIRCRAFT CRASH -- CREW (MC), MISSING IN ACTION, MIA",1,51.0
RHODE ISLAND,1996,"DIED OF WOUNDS, ARTILLERY/MORTAR/ROCKET, WOUNDED IN ACTION (VERY SERIOUS), WIA",1,48.0
RHODE ISLAND,1996,TOTAL,2,49.5
RHODE ISLAND,1999,"DECLARED DEAD, CAPTURED, POW",4,
RHODE ISLAND,1999,"DECLARED DEAD, MISSING IN ACTION, MIA",2,80.0
RHODE ISLAND,1999,TOTAL,6,80.0
RHODE ISLAND,2006,"DIED OF WOUNDS, MISSILE, WOUNDED IN ACTION (VERY SERIOUS), WIA",1,59.0
RHODE ISLAND,2006,TOTAL,1,59.0
RHODE ISLAND,2007,"DECLARED DEAD, MISSING IN ACTION, MIA",1,72.0
RHODE ISLAND,2007,TOTAL,1,72.0
Rhode Island,2003,Hostile - hostile fire - IED attack,2,31.0
Rhode Island,2003,Non-hostile - vehicle accident,1,28.0
Rhode Island,2003,TOTAL,3,30.0
Rhode Island,2004,Hostile - hostile fire,1,21.0
Rhode Island,2004,Hostile - hostile fire - IED attack,1,28.0
Rhode Island,2004,Hostile - hostile fire - small arms fire,1,38.0
Rhode Island,2004,TOTAL,3,29.0
Rhode Island,2005,Hostile - hostile fire - small arms fire,1,23.0
Rhode Island,2005,Hostile - hostile fire - suicide car bomb,1,21.0
Rhode Island,2005,TOTAL,2,22.0
Rhode Island,2006,Hostile - hostile fire - IED attack,2,24.0
Rhode Island,2006,Non-hostile - vehicle accident,1,22.0
Rhode Island,2006,TOTAL,3,23.333333333333332
Rhode Island,2007,Hostile - hostile fire - IED attack,1,27.0
Rhode Island,2007,TOTAL,1,27.0
Rhode Island,2009,Hostile - hostile fire - small arms fire,1,26.0
Rhode Island,2009,TOTAL,1,26.0
Rhode Island,2010,Hostile - hostile fire,1,20.0
Rhode Island,2010,Hostile - hostile fire - IED attack,1,22.0
Rhode Island,2010,TOTAL,2,21.0
Rhode Island,2011,Hostile - hostile fire - IED attack,1,26.0
Rhode Island,2011,TOTAL,1,26.0
Rhode Island,2012,Hostile - hostile fire - IED attack,1,25.0
Rhode Island,2012,Non-hostile,1,29.0
Rhode Island,2012,TOTAL,2,27.0
Rhode Island,2014,Non-hostile,1,52.0
Rhode Island,2014,TOTAL,1,52.0
Rhode Island,2015,Hostile - hostile fire - small arms fire,1,35.0
Rhode Island,2015,TOTAL,1,35.0
SOUTH CAROLINA,1950,ACCIDENT,3,19.0
SOUTH CAROLINA,1950,"DECLARED DEAD, CAPTURED, POW",2,
SOUTH CAROLINA,1950,"DIED OF WOUNDS, WOUNDED IN ACTION (VERY SERIOUS), WIA",11,24.5
SOUTH CAROLINA,1950,KILLED IN ACTION,113,22.823529411764707
SOUTH CAROLINA,1950,TOTAL,129,22.61904761904762
SOUTH CAROLINA,1951,ACCIDENT,4,32.666666666666664
SOUTH CAROLINA,1951,"DECLARED DEAD, CAPTURED, POW",21,24.8
SOUTH CAROLINA,1951,"DIED OF WOUNDS, WOUNDED IN ACTION (VERY SERIOUS), WIA",12,29.0
SOUTH CAROLINA,1951,KILLED IN ACTION,119,23.0
SOUTH CAROLINA,1951,TOTAL,156,25.941176470588236
SOUTH CAROLINA,1952,ACCIDENT,5,23.8
SOUTH CAROLINA,1952,"DECLARED DEAD, MISSING IN ACTION, MIA",3,28.0
SOUTH CAROLINA,1952,"DIED OF WOUNDS, WOUNDED IN ACTION (VERY SERIOUS), WIA",8,20.75
SOUTH CAROLINA,1952,KILLED IN ACTION,48,22.181818181818183
SOUTH CAROLINA,1952,TOTAL,64,23.043478260869566
SOUTH CAROLINA,1953,ACCIDENT,3,24.5
SOUTH CAROLINA,1953,"DECLARED DEAD, MISSING IN ACTION, MIA",54,26.3
SOUTH CAROLINA,1953,"DIED OF WOUNDS, WOUNDED IN ACTION (VERY SERIOUS), WIA",5,
SOUTH CAROLINA,1953,KILLED IN ACTION,45,22.0
SOUTH CAROLINA,1953,TOTAL,107,24.823529411764707
SOUTH CAROLINA,1954,"DECLARED DEAD, MISSING IN ACTION, MIA",12,23.75
SOUTH CAROLINA,1954,TOTAL,12,23.75
SOUTH CAROLINA,1961,KILLED IN ACTION,1,31.0
SOUTH CAROLINA,1961,TOTAL,1,31.0
SOUTH CAROLINA,1962,"ACCIDENT, DROWNING",1,35.0
SOUTH CAROLINA,1962,KILLED IN ACTION,1,30.0
SOUTH CAROLINA,1962,TOTAL,2,32.5
SOUTH CAROLINA,1963,"ILLNESS, HEART RELATED",1,41.0
SOUTH CAROLINA,1963,"KILLED IN ACTION, EXPLOSIVE DEVICE",1,31.0
SOUTH CAROLINA,1963,"KILLED IN ACTION, HELICOPTER CRASH -- CREW (MC)",1,30.0
SOUTH CAROLINA,1963,TOTAL,3,34.0
SOUTH CAROLINA,1965,"DECLARED DEAD, CAPTURED, POW",1,37.0
SOUTH CAROLINA,1965,KILLED IN ACTION,2,22.0
SOUTH CAROLINA,1965,"KILLED IN ACTION, ARTILLERY/MORTAR/ROCKET",1,21.0
SOUTH CAROLINA,1965,"KILLED IN ACTION, EXPLOSIVE DEVICE",2,28.5
SOUTH CAROLINA,1965,"KILLED IN ACTION, GRENADE",5,22.8
SOUTH CAROLINA,1965,"KILLED IN ACTION, HELICOPTER CRASH -- CREW (MC)",1,19.0
SOUTH CAROLINA,1965,"KILLED IN ACTION, SMALL ARMS FIRE",10,25.7
SOUTH CAROLINA,1965,"PRESUMED DEAD, HELICOPTER CRASH -- CREW (MC), MISSING, MSG",1,23.0
SOUTH CAROLINA,1965,TOTAL,23,24.869565217391305
SOUTH CAROLINA,1966,ACCIDENT,1,20.0
SOUTH CAROLINA,1966,"ACCIDENT, AIRCRAFT CRASH -- CREW (MC)",4,27.75
SOUTH CAROLINA,1966,"ACCIDENT, AIRCRAFT CRASH -- PASSENGER (MC)",4,27.5
SOUTH CAROLINA,1966,"ACCIDENT, DROWNING",3,24.333333333333332
SOUTH CAROLINA,1966,"ACCIDENT, HELICOPTER CRASH -- PASSENGER (MC)",2,21.5
SOUTH CAROLINA,1966,"ACCIDENT, OTHER ACCIDENT",3,21.333333333333332
SOUTH CAROLINA,1966,"ACCIDENT, SHIP/SUBMARINE ACCIDENT AT SEA (MC)",1,20.0
SOUTH CAROLINA,1966,"ACCIDENT, VEHICLE CRASH (MC)",4,23.5
SOUTH CAROLINA,1966,"DECLARED DEAD, MISSING IN ACTION, MIA",1,19.0
SOUTH CAROLINA,1966,"DIED OF WOUNDS, EXPLOSIVE DEVICE, WOUNDED IN ACTION (VERY SERIOUS), WIA",1,20.0
SOUTH CAROLINA,1966,"DIED OF WOUNDS, GRENADE, WOUNDED IN ACTION (VERY SERIOUS), WIA",2,24.5
SOUTH CAROLINA,1966,"DIED OF WOUNDS, SMALL ARMS FIRE, WOUNDED IN ACTION (VERY SERIOUS), WIA",6,25.166666666666668
SOUTH CAROLINA,1966,HOMICIDE,1,21.0
SOUTH CAROLINA,1966,"ILLNESS, HEART RELATED",1,50.0
SOUTH CAROLINA,1966,KILLED IN ACTION,10,24.6
SOUTH CAROLINA,1966,"KILLED IN ACTION, AIRCRAFT CRASH -- CREW (MC)",1,25.0
SOUTH CAROLINA,1966,"KILLED IN ACTION, DROWNING",1,23.0
SOUTH CAROLINA,1966,"KILLED IN ACTION, EXPLOSIVE DEVICE",6,24.666666666666668
SOUTH CAROLINA,1966,"KILLED IN ACTION, GRENADE",20,22.55
SOUTH CAROLINA,1966,"KILLED IN ACTION, HELICOPTER CRASH -- CREW (MC)",2,24.0
SOUTH CAROLINA,1966,"KILLED IN ACTION, SMALL ARMS FIRE",39,23.435897435897434
SOUTH CAROLINA,1966,TOTAL,113,23.893805309734514
SOUTH CAROLINA,1967,"ACCIDENT, AIRCRAFT CRASH -- CREW (MC)",1,37.0
SOUTH CAROLINA,1967,"ACCIDENT, AIRCRAFT CRASH -- PASSENGER (MC)",2,23.0
SOUTH CAROLINA,1967,"ACCIDENT, DROWNING",5,20.6
SOUTH CAROLINA,1967,"ACCIDENT, HELICOPTER CRASH -- CREW (MC)",4,29.75
