artist_id,name_primary,chart_artist_name,artist_resolution,song_name,song_key,best_chart_year,best_chart_pos,all_chart_years,all_chart_positions,source_titles,source_kinds,artist_in_adjacent,artist_in_full
artist_001155,Tex Williams,Tex Williams,existing_artist,Smoke! Smoke! Smoke! (That Cigarette),smoke smoke smoke,1947,19,1947,19,1947 in country music,year_end,0,1
artist_001155,Tex Williams,Tex Williams and His Western Caravan,existing_artist,Suspicion,suspicion,1948,15,1948,15,1948 in country music,year_end,0,1
artist_002556,Tex Williams and The Western Caravan,Tex Williams and The Western Caravan,existing_artist,Smoke! Smoke! Smoke! (That Cigarette),smoke smoke smoke,1947,3,1947,3,1947 in country music,year_end,0,0
artist_002556,Tex Williams and The Western Caravan,Tex Williams and The Western Caravan,existing_artist,That's What I Like About the West,that s what i like about the west,1947,14,1947,14,1947 in country music,year_end,0,0
artist_002447,The Band Perry,The Band Perry,existing_artist,Don't Let Me Be Lonely,don t let me be lonely,2014,9,2014,9,2014 in country music,year_end,0,0
artist_001308,The Bellamy Brothers,The Bellamy Brothers,existing_artist,If I Said You Had a Beautiful Body Would You Hold It Against Me,if i said you had a beautiful body would you hold it against me,1979,1,1979,1,List of Hot Country Singles number ones of 1979,weekly_number_one_wikipedia,0,1
artist_002453,The Browns,The Browns,existing_artist,I Take the Chance,i take the chance,1956,18,1956,18,Billboard Top Country & Western Records of 1956,year_end,1,1
artist_002453,The Browns,The Browns,existing_artist,Scarlet Ribbons (For Her Hair),scarlet ribbons,1960,7,1960,7,1960 in country music,year_end,1,1
artist_002453,The Browns,The Browns,existing_artist,Then I'll Stop Loving You,then i ll stop loving you,1964,12,1964,12,1964 in country music,year_end,1,1
artist_002453,The Browns,The Browns,existing_artist,Would You Care,would you care,1958,13,1958,13,1958 in country music,year_end,1,1
artist_001265,The Chicks,Dixie Chicks,existing_artist,I Can Love You Better,i can love you better,1998,7,1998,7,1998 in country music,year_end,1,1
artist_001265,The Chicks,Dixie Chicks,existing_artist,If I Fall You're Going Down with Me,if i fall you re going down with me,2001,3,2001,3,2001 in country music,year_end,1,1
artist_001265,The Chicks,Dixie Chicks,existing_artist,There's Your Trouble,there s your trouble,1998,1,1998,1,1998 in country music,year_end,1,1
artist_001265,The Chicks,Dixie Chicks,existing_artist,Wide Open Spaces,wide open spaces,1998,1,1998,1,1998 in country music,year_end,1,1
artist_001265,The Chicks,Dixie Chicks,existing_artist,Without You,without you,2001,1,2001,1,2001 in country music,year_end,1,1
artist_002518,The Davis Sisters,The Davis Sisters,existing_artist,I Forgot More Than You'll Ever Know,i forgot more than you ll ever know,1953,1,1953,1,Billboard Top Country & Western Records of 1953,year_end,1,1
artist_002443,The Delmore Brothers,The Delmore Brothers,existing_artist,Blues Stay Away From Me,blues stay away from me,1949,8,1949,8,1949 in country music,year_end,0,0
artist_002467,The Everly Brothers,The Everly Brothers,existing_artist,Bird Dog / Devoted to You,bird dog devoted to you,1958,12,1958,12,Billboard year-end top 50 country & western singles of 1958,year_end_wikipedia,1,1
artist_002467,The Everly Brothers,Everly Brothers,existing_artist,Wake Up Little Susie,wake up little susie,1957,1,1957,1,Billboard Top Country & Western Records of 1957,year_end,0,0
artist_002527,The Farm,The Farm,existing_artist,Home Sweet Home,home sweet home,2012,19,2012,19,2012 in country music,year_end,0,0
artist_002519,The Fendermen,The Fendermen,existing_artist,Mule Skinner Blues,mule skinner blues,1960,16,1960,16,1960 in country music,year_end,0,0
artist_002634,The Hoosier Hot Shots and Two Ton Baker,The Hoosier Hot Shots and Two Ton Baker,existing_artist,Someday (You'll Want Me to Want You),someday,1946,18,1946,18,1946 in country music,year_end,0,0
artist_002470,The Kinleys,The Kinleys,existing_artist,Just Between You and Me,just between you and me,1998,12,1998,12,1998 in country music,year_end,0,0
artist_002471,The Lost Trailers,The Lost Trailers,existing_artist,How 'bout You Don't,how bout you don t,2009,17,2009,17,2009 in country music,year_end,0,0
artist_002441,The Louvin Brothers,Louvin Brothers,existing_artist,Don't Laugh,don t laugh,1957,11,1957,11,Billboard Top Country & Western Records of 1957,year_end,0,0
artist_002441,The Louvin Brothers,The Louvin Brothers,existing_artist,I Don't Believe You've Met My Baby,i don t believe you ve met my baby,1956,17,1956,17,Billboard Top Country & Western Records of 1956,year_end,1,1
artist_002441,The Louvin Brothers,Louvin Brothers,existing_artist,I Love You Best of All,i love you best of all,1961,42,1961,42,Billboard year-end top 50 country & western singles of 1961,year_end_wikipedia,0,0
artist_002441,The Louvin Brothers,The Louvin Brothers,existing_artist,My Baby's Gone,my baby s gone,1959,9,1959|1959,9|50,1959 in country music|Billboard year-end top 50 country & western singles of 1959,year_end|year_end_wikipedia,1,1
artist_002441,The Louvin Brothers,The Louvin Brothers,existing_artist,The Knoxville Girl,the knoxville girl,1959,19,1959,19,1959 in country music,year_end,1,1
artist_001262,The Mavericks,The Mavericks,existing_artist,O What a Thrill,o what a thrill,1994,18,1994,18,1994 in country music,year_end,0,1
artist_002450,The Oak Ridge Boys,The Oak Ridge Boys,existing_artist,I'll Be True to You,i ll be true to you,1978,1,1978,1,List of Hot Country Singles number ones of 1978,weekly_number_one_wikipedia,1,1
artist_002450,The Oak Ridge Boys,The Oak Ridge Boys,existing_artist,Lucky Moon,lucky moon,1991,6,1991,6,1991 in country music,year_end,1,1
artist_001307,The Osmonds,Donny and Marie Osmond,existing_artist,I'm Leaving It Up to You,i m leaving it up to you,1974,17,1974,17,1974 in country music,year_end,0,0
artist_002138,The Stanley Brothers,The Stanley Brothers,existing_artist,How Far to Little Rock,how far to little rock,1960,17,1960,17,1960 in country music,year_end,0,1
artist_001128,The Swon Brothers,The Swon Brothers,existing_artist,Danny's Song,danny s song,2013,16,2013,16,2013 in country music,year_end,0,1
artist_002455,The Wilburn Brothers,The Wilburn Brothers,existing_artist,A Woman's Intuition,a woman s intuition,1959,9,1959,9,1959 in country music,year_end,0,0
artist_002455,The Wilburn Brothers,The Wilburn Brothers,existing_artist,Somebody's Back in Town,somebody s back in town,1959,6,1959,6,1959 in country music,year_end,0,0
artist_002455,The Wilburn Brothers,The Wilburn Brothers,existing_artist,The Knoxville Girl,the knoxville girl,1959,18,1959,18,1959 in country music,year_end,0,0
artist_002455,The Wilburn Brothers,The Wilburn Brothers,existing_artist,Which One Is to Blame,which one is to blame,1959,4,1959,4,1959 in country music,year_end,0,0
artist_001518,Thomas Rhett,Thomas Rhett featuring Jon Pardi,existing_artist,Beer Can't Fix,beer can t fix,2020,6,2020,6,2020 in country music,year_end,0,1
artist_001518,Thomas Rhett,Thomas Rhett featuring Morgan Wallen,existing_artist,Mamaw's House,mamaw s house,2024,14,2024,14,2024 in country music,year_end,0,1
artist_001518,Thomas Rhett,Thomas Rhett,existing_artist,What's Your Country Song,what s your country song,2021,1,2021,1,2021 in country music,year_end,0,1
artist_002452,Thompson Square,Thompson Square,existing_artist,Everything I Shouldn't Be Thinking About,everything i shouldn t be thinking about,2014,15,2014,15,2014 in country music,year_end,1,1
artist_002452,Thompson Square,Thompson Square,existing_artist,If I Didn't Have You,if i didn t have you,2013,7,2013,7,2013 in country music,year_end,1,1
artist_000122,Tim McGraw,Tim McGraw with Catherine Dunn,existing_artist,Diamond Rings and Old Barstools,diamond rings and old barstools,2015,11,2015,11,2015 in country music,year_end,0,1
artist_000122,Tim McGraw,Tim McGraw,existing_artist,Don't Take the Girl,don t take the girl,1994,1,1994,1,1994 in country music,year_end,0,1
artist_000122,Tim McGraw,Tim McGraw,existing_artist,Grown Men Don't Cry,grown men don t cry,2001,1,2001,1,2001 in country music,year_end,0,1
artist_000122,Tim McGraw,Tim McGraw with Taylor Swift,existing_artist,Highway Don't Care,highway don t care,2013,4,2013,4,2013 in country music,year_end,0,1
artist_000122,Tim McGraw,Tim McGraw with Faith Hill,existing_artist,I Need You,i need you,2007,8,2007,8,2007 in country music,year_end,0,1
artist_000122,Tim McGraw,Tim McGraw,existing_artist,If You're Reading This,if you re reading this,2007,3,2007,3,2007 in country music,year_end,0,1
artist_000122,Tim McGraw,Tim McGraw,existing_artist,It's a Business Doing Pleasure with You,it s a business doing pleasure with you,2009,13,2009,13,2009 in country music,year_end,0,1
artist_000122,Tim McGraw,Tim McGraw,existing_artist,Last Dollar (Fly Away),last dollar,2007,1,2007,1,2007 in country music,year_end,0,1
artist_000122,Tim McGraw,Tim McGraw featuring Faith Hill,existing_artist,Meanwhile Back at Mama's,meanwhile back at mama s,2014,7,2014,7,2014 in country music,year_end,0,1
artist_002635,Tim McGraw & Tyler Hubbard,Tim McGraw & Tyler Hubbard,existing_artist,Undivided,undivided,2021,23,2021,23,2021 in country music,year_end,0,0
artist_002636,Tim McGraw and Faith Hill,Tim McGraw and Faith Hill,existing_artist,The Rest of Our Life,the rest of our life,2018,18,2018,18,2018 in country music,year_end,0,0
artist_000126,Toby Keith,Toby Keith,existing_artist,I'm Just Talkin' About Tonight,i m just talkin about tonight,2001,1,2001,1,2001 in country music,year_end,0,1
artist_000126,Toby Keith,Toby Keith with Sting,existing_artist,I'm So Happy I Can't Stop Crying,i m so happy i can t stop crying,1998,2,1998,2,1998 in country music,year_end,0,1
artist_000126,Toby Keith,Toby Keith,existing_artist,She's a Hottie,she s a hottie,2008,13,2008,13,2008 in country music,year_end,0,1
artist_000126,Toby Keith,Toby Keith,existing_artist,Who's That Man,who s that man,1994,1,1994,1,1994 in country music,year_end,0,1
artist_000126,Toby Keith,Toby Keith,existing_artist,Wish I Didn't Know Now,wish i didn t know now,1994,2,1994,2,1994 in country music,year_end,0,1
artist_000126,Toby Keith,Toby Keith,existing_artist,You Shouldn't Kiss Me Like This,you shouldn t kiss me like this,2001,1,2001,1,2001 in country music,year_end,0,1
artist_000011,Tom T. Hall,Tom T. Hall,existing_artist,"(Old Dogs, Children and) Watermelon Wine",watermelon wine,1973,1,1973,1,List of Hot Country Singles number ones of 1973,weekly_number_one_wikipedia,0,1
artist_000011,Tom T. Hall,Tom T. Hall,existing_artist,A Week in a Country Jail,a week in a country jail,1970,1,1970,1,List of Hot Country Singles number ones of 1970,weekly_number_one_wikipedia,0,1
artist_000011,Tom T. Hall,Tom T. Hall,existing_artist,Faster Horses (The Cowboy and the Poet),faster horses,1976,1,1976,1,List of Hot Country Singles number ones of 1976,weekly_number_one_wikipedia,0,1
artist_000079,Tommy Collins,Tommy Collins,existing_artist,Whatcha Gonna Do Now,whatcha gonna do now,1954,4,1954,4,Billboard Top Country & Western Records of 1954,year_end,0,1
artist_001515,Tommy Overstreet,Tommy Overstreet,existing_artist,(Jeannie Marie) You Were a Lady,you were a lady,1974,3,1974,3,1974 in country music,year_end,0,1
artist_001515,Tommy Overstreet,Tommy Overstreet,existing_artist,If I Miss You Again Tonight,if i miss you again tonight,1974,8,1974,8,1974 in country music,year_end,0,1
artist_001527,Tony Booth (musician),Tony Booth,existing_artist,Workin' at the Car Wash Blues,workin at the car wash blues,1974,27,1974,27,1974 in country music,year_end,0,1
artist_001504,Trace Adkins,Trace Adkins,existing_artist,I'm Tryin',i m tryin,2001,6,2001,6,2001 in country music,year_end,0,1
artist_001504,Trace Adkins,Trace Adkins,existing_artist,Lonely Won't Leave Me Alone,lonely won t leave me alone,1998,11,1998,11,1998 in country music,year_end,0,1
artist_001504,Trace Adkins,Trace Adkins,existing_artist,You're Gonna Miss This,you re gonna miss this,2008,1,2008,1,2008 in country music,year_end,0,1
artist_000656,Tracy Byrd,Tracy Byrd,existing_artist,I'm from the Country,i m from the country,1998,3,1998,3,1998 in country music,year_end,0,1
artist_000656,Tracy Byrd,Tracy Byrd,existing_artist,Lifestyles of the Not So Rich and Famous,lifestyles of the not so rich and famous,1994,4,1994,4,1994 in country music,year_end,0,1
artist_000656,Tracy Byrd,Tracy Byrd,existing_artist,Watermelon Crawl,watermelon crawl,1994,4,1994,4,1994 in country music,year_end,0,1
artist_001062,Travis Denning,Travis Denning,existing_artist,After a Few,after a few,2020,7,2020,7,2020 in country music,year_end,0,1
artist_000124,Travis Tritt,Travis Tritt,existing_artist,Here's a Quarter (Call Someone Who Cares),here s a quarter,1991,2,1991,2,1991 in country music,year_end,0,1
artist_000124,Travis Tritt,Travis Tritt,existing_artist,It's a Great Day to Be Alive,it s a great day to be alive,2001,2,2001,2,2001 in country music,year_end,0,1
artist_000124,Travis Tritt,Travis Tritt,existing_artist,Still in Love with You,still in love with you,1998,23,1998,23,1998 in country music,year_end,0,1
artist_001907,Trent Tomlinson,Trent Tomlinson,existing_artist,One Wing in the Fire,one wing in the fire,2007,11,2007,11,2007 in country music,year_end,0,1
artist_002240,Trey Lewis,Trey Lewis,existing_artist,Dicked Down in Dallas,dicked down in dallas,2020,12,2020,12,2020 in country music,year_end,0,1
artist_000924,Trisha Yearwood,Trisha Yearwood,existing_artist,"Heaven, Heartache, and the Power of Love",heaven heartache and the power of love,2007,19,2007,19,2007 in country music,year_end,0,1
artist_000924,Trisha Yearwood,Trisha Yearwood,existing_artist,I Would've Loved You Anyway,i would ve loved you anyway,2001,4,2001,4,2001 in country music,year_end,0,1
artist_000924,Trisha Yearwood,Trisha Yearwood,existing_artist,Like We Never Had a Broken Heart,like we never had a broken heart,1991,4,1991,4,1991 in country music,year_end,0,1
artist_000924,Trisha Yearwood,Trisha Yearwood,existing_artist,She's in Love with the Boy,she s in love with the boy,1991,1,1991,1,1991 in country music,year_end,0,1
artist_000924,Trisha Yearwood,Trisha Yearwood,existing_artist,XXX's and OOO's (An American Girl),xxx s and ooo s,1994,1,1994,1,1994 in country music,year_end,0,1
artist_000275,Tucker Beathard,Tucker Beathard,existing_artist,Rock On,rock on,2016,9,2016,9,2016 in country music,year_end,0,1
artist_000198,Tucker Wetmore,Tucker Wetmore,existing_artist,"3,2,1",3 2 1,2025,14,2025,14,2025 in country music,year_end,0,1
artist_000198,Tucker Wetmore,Tucker Wetmore,existing_artist,Wind Up Missin' You,wind up missin you,2025,6,2025,6,2025 in country music,year_end,0,1
artist_000762,Ty Herndon,Ty Herndon,existing_artist,A Man Holdin' On (To a Woman Lettin' Go),a man holdin on,1998,5,1998,5,1998 in country music,year_end,0,1
artist_000762,Ty Herndon,Ty Herndon,existing_artist,It Must Be Love,it must be love,1998,1,1998,1,1998 in country music,year_end,0,1
artist_001912,Tyler Farr,Tyler Farr,existing_artist,A Guy Walks Into a Bar,a guy walks into a bar,2015,7,2015,7,2015 in country music,year_end,0,1
artist_001912,Tyler Farr,Tyler Farr,existing_artist,Whiskey in My Water,whiskey in my water,2014,11,2014,11,2014 in country music,year_end,0,1
artist_002515,Vaughn Monroe,Vaughn Monroe and His Orchestra,existing_artist,Riders in the Sky (A Cowboy Legend),riders in the sky,1949,43,1949,43,1949 in country music,year_end,0,0
artist_000438,Wade Hayes,Wade Hayes,existing_artist,How Do You Sleep at Night,how do you sleep at night,1998,13,1998,13,1998 in country music,year_end,0,1
artist_000438,Wade Hayes,Wade Hayes,existing_artist,The Day That She Left Tulsa (In a Chevy),the day that she left tulsa,1998,5,1998,5,1998 in country music,year_end,0,1
artist_000617,Warner Mack,Warner Mack,existing_artist,Is It Wrong (For Loving You),is it wrong,1957,9,1957|1958|1958,9|9|29,1958 in country music|Billboard Top Country & Western Records of 1957|Billboard year-end top 50 country & western singles of 1958,year_end|year_end_wikipedia,0,1
artist_000865,Warren Smith,Warren Smith,existing_artist,I Don't Believe I'll Fall in Love Today,i don t believe i ll fall in love today,1960,5,1960,5,1960 in country music,year_end,0,1
artist_000865,Warren Smith,Warren Smith,existing_artist,Odds and Ends (Bits and Pieces),odds and ends,1961,27,1961,27,Billboard year-end top 50 country & western singles of 1961,year_end_wikipedia,0,1
